,title,price,adress,image_link,page,category
1196,Ford Focus titanium Année 2013,4000000,Dakar, media/annonces/pics/thumbs/3f38e8459e0e988841e144d2270df7d2.jpg ,30,vehicles
1197,X8 Piaggio 200cm3,625000,HLM, media/annonces/pics/thumbs/06c36d6497548e5899f69602766272d8.jpg ,30,vehicles
1198,Peugeot 3008 Année 2017,6300000,Dakar, media/annonces/pics/thumbs/946d797769c00681dd83df6e1c09a1af.jpg ,30,vehicles
1199,JEEP GRAND CHEROKEE LIMITED  Année 2015,14000000,Dakar, media/annonces/pics/thumbs/43da4eb3f41cba509106f3f153964a6d.jpg ,30,vehicles
1200,MAZDA CX-5 Année 2014,8500000,Dakar, media/annonces/pics/thumbs/a08788588085951d0407f8d9441a82b1.jpg ,30,vehicles
1201,Ford Focus année 2014,4200000,Dakar, media/annonces/pics/thumbs/1d79d4f3118b1484ec06659187911e90.jpg ,30,vehicles
1202,307 diesel manuel Année 2007,2700000,Dakar, media/annonces/pics/thumbs/b5bafd66cbf053ae00d35856b7e5ec8d.jpg ,30,vehicles
1203,Ford Escape Année 2012,4800000,Dakar, media/annonces/pics/thumbs/05a00e8cd063c87003fe05bf5110ffac.jpg ,30,vehicles
1204,Citroën c3 diesel 2012,4900000,Dakar, media/annonces/pics/thumbs/3836aeffb41a864eadc95955ca23fa5e.jpg ,30,vehicles
1205,Ensemble antivol Moto en U et Bloque disque avec alarme,18500,Grand Dakar, media/annonces/pics/thumbs/46cdc5cfaa49a32400c1c6b9e999792c.jpg ,30,vehicles
1206,Genouillere coudière,22500,Castors, media/annonces/pics/thumbs/72f9eefc4663ab60a15f6e013dd2741c.jpg ,30,vehicles
1207,Mitsubishi ASX 2014,8200000,Keur Massar, media/annonces/pics/thumbs/f3b337b97e7524020043922625157154.jpeg ,30,vehicles
1208,FORD ESCAPE TITANIUM ANNÉE 2017,11500000,Dakar, media/annonces/pics/thumbs/2f6a33af7371b1dbc5d0ed19c0c88a1c.jpg ,30,vehicles
1209,NISSAN PATROL Année 2013,20000000,Dakar, media/annonces/pics/thumbs/d843a412258dbe3c4314a13988820579.jpg ,30,vehicles
1210,Ford Edge titanium Année 2016,16000000,Dakar, media/annonces/pics/thumbs/40938f4ce80b6f7c8654a2558b9ff3cb.jpg ,30,vehicles
1211,Ford Edge titanium Année 2016,16000000,Dakar, media/annonces/pics/thumbs/2e213ca4ac67e8e4dad17c8bc033c590.jpg ,30,vehicles
1212,Citroën Berlingo diesel manuel année 2012,4900000,Dakar, media/annonces/pics/thumbs/53c13040b2a524e066aece695e333941.jpg ,30,vehicles
1213,VOLKSWAGEN T-CROSS 1.0 TSI ADVANCE DSG Année 2021,17500000,Dakar, media/annonces/pics/thumbs/675cabd36c8319d3fef71d4dfcc4eed2.jpg ,30,vehicles
1214,Ford EDGE Titanium Année 2018,15500000,Dakar, media/annonces/pics/thumbs/5ecc6c7307db45cb3e62d55fb752c656.jpg ,30,vehicles
1215,HYUNDAI SANTAFÉ ANNÉE 2014,11000000,Dakar, media/annonces/pics/thumbs/e9b639b8e41c09c6ac3a7504b19f626b.jpg ,30,vehicles
1216,Audi  Q5 Année 2017,12500000,Dakar, media/annonces/pics/thumbs/49ff09a18a3b333e0ebd951e8f967ca0.jpg ,30,vehicles
1217,KIA K5,5200000,Dakar, media/annonces/pics/thumbs/8a174f8a016799fb1af16df160c52b49.jpg ,30,vehicles
1218,KIA CARNIVAL Année 2014,6200000,Dakar, media/annonces/pics/thumbs/de3619a7f241d2924cb9b0281e964aa2.jpg ,31,vehicles
1219,Pièce moteur,2850,Castors, media/annonces/pics/thumbs/5245466c18cbe0ec4f4083f81be49d68.jpg ,31,vehicles
1220,Ford Focus Année 2016,5500000,Dakar, media/annonces/pics/thumbs/eecc391fe3e02bfc5032a617db289e5b.jpg ,31,vehicles
1221,JEEP GRAND CHEROKEE LIMITED Full option ANNÉE  2015,14500000,Dakar, media/annonces/pics/thumbs/d74d6f396bcaf74a0d9e7bca74fa1e6b.jpg ,31,vehicles
1222,Huile Castrol GTX ultraclean 5W30 5L,20480,Pikine, media/annonces/pics/thumbs/bb064623ec1ca37ceb24d06ab547a3bc.jpg ,31,vehicles
1223,Hyundaï Santafé sport année 2014,9000000,Dakar, media/annonces/pics/thumbs/1e0e0393341baef6d237aa2684d2d1e5.jpg ,31,vehicles
1224,Ford Edge Sport année 2015,11800000,Dakar, media/annonces/pics/thumbs/5156824cac2556bd4b6ca2c246d7b2ad.jpg ,31,vehicles
1225,Toyota RAV4 limited Année 2014,13800000,Dakar, media/annonces/pics/thumbs/4b164e702216f30ad98ed8134952e447.jpg ,31,vehicles
1226,Kia Sportage Limited Année 2012,7600000,Dakar, media/annonces/pics/thumbs/f4db954f89cdc63ff8291e45cf30b6b5.jpg ,31,vehicles
1227,Ford Escape Année 2017,8900000,Dakar, media/annonces/pics/thumbs/92e8a87dfe684209e9a332ca2e99eaff.jpg ,31,vehicles
1228,Mitsubishi Pajero,14900000,Dakar, media/annonces/pics/thumbs/233810d1c78a8e8eb11dfaa84c2409cd.jpg ,31,vehicles
1229,Toyota Land Cruise GXR Année 2017,48000000,Dakar, media/annonces/pics/thumbs/f1d00dcb00e59d7193bac3f3ce6fe91d.jpg ,31,vehicles
1230,FORD ESCAPE TITANIUM Année 2013,7700000,Dakar, media/annonces/pics/thumbs/22481f02b02ae4028f0b08169ec7ac49.jpg ,31,vehicles
1231,GMC TERRAIN 2013,4000000,Dakar, media/annonces/pics/thumbs/bf063034f69ecb425ddf5eab8fcbb2b8.jpeg ,31,vehicles
1232,️ HYUNDAl SANTA FE SPORT ANNÉE 2014,10500000,Dakar, media/annonces/pics/thumbs/8beb064b0ce58a848ca7425133067a3c.jpg ,31,vehicles
1233,Ford Fiesta Année 2012,3400000,Dakar, media/annonces/pics/thumbs/26353f470128c5e4b911c41dce71fffc.jpg ,31,vehicles
1234,Jeep grand Cherokee Année 2014,12300000,Dakar, media/annonces/pics/thumbs/9c86c87d586fd16a3158e7c00f94ea71.jpg ,31,vehicles
1235,Jaguar XF 3L V6 DIESEL Année 2015 PREMIUM LUXURY full options,14300000,Dakar, media/annonces/pics/thumbs/65784de79c8502920f8130eb79ec0659.jpg ,31,vehicles
1236,KIA K9 ANNÉE 2014,10000000,Dakar, media/annonces/pics/thumbs/1c48f7f57a3842d13a7a796e76af96b4.jpg ,31,vehicles
1237,Hyunday Grandeur HG240 Année 2014,7900000,Dakar, media/annonces/pics/thumbs/672022d8081402c9867a179202336a20.jpg ,31,vehicles
1238,Kia k5 Année 2014,7200000,Dakar, media/annonces/pics/thumbs/70ee9f745832bdfe10f649b080c1e9ef.jpg ,31,vehicles
1239,Huyndia Tucson Année 2018,13500000,Dakar, media/annonces/pics/thumbs/869cbc6edf77983011f0aee33f55ee85.jpg ,31,vehicles
1240,Mitsubishi Asx année 2017,8700000,Dakar, media/annonces/pics/thumbs/eea61c66d95f8a680421056c6624b103.jpg ,31,vehicles
1241,Dacia  Duster Année 2015,6500000,Dakar, media/annonces/pics/thumbs/c72ade2f8a3ae233b43a5feaebc5230e.jpg ,31,vehicles
1242,Moteur 200cc à air LIFAN pour Tricycles,215000,Castors, media/annonces/pics/thumbs/fb8a5bf36cf89472cef6878849dacc87.png ,31,vehicles
1243,Hyundai Sonata année 2016,7200000,Ouakam, media/annonces/pics/thumbs/042a98f28147449cd52b3e4b197d0efc.jpg ,31,vehicles
1244,Ovetto neos 50cc ,275000,Golf, media/annonces/pics/thumbs/f3f097a832fb5a735c77d750f2cfa4b5.jpeg ,31,vehicles
1245,Culasse,22500,Castors, media/annonces/pics/thumbs/071eede18d712600c598a476037f8071.jpg ,31,vehicles
1246,PEUGEOT PARTNER 2012,3600000,HLM, media/annonces/pics/thumbs/1179c2b72d9a7cdacdd3c449fb4b5416.jpeg ,31,vehicles
1247,PEUGEOT 308,2500000,Kanel, media/annonces/pics/thumbs/c760c60ec81cc71aa2209ea0dc7a5b80.jpeg ,31,vehicles
1248,Toyota Corolla Verso 2.2 D4D,2000000,Dakar, media/annonces/pics/thumbs/bf20ce0f0397f5d40fea84c0489068a0.jpeg ,32,vehicles
1249,Ford Fiesta Années/ 2014 automatique,100,Dakar, media/annonces/pics/thumbs/3672343f805d293b9103346c2eb35fc5.jpg ,32,vehicles
1250,Hyundai Tucson 2012,4550000,Plateau, media/annonces/pics/thumbs/060c9b0ba2661e8152e7e0d13bb0e4a1.jpeg ,32,vehicles
1251,Volkswagen Golf 2011,2750000,Dakar, media/annonces/pics/thumbs/153ea23ba47ecd96f6f0c26ac23c8fbe.jpeg ,32,vehicles
1252,Soupape,3500,Castors, media/annonces/pics/thumbs/8085239de34b328ba443ba868a3b1310.jpg ,32,vehicles
1253,Volkswagen Golf 2011,2750000,Dakar, media/annonces/pics/thumbs/9bf198570f5a95ac17adead303e0abbc.jpeg ,32,vehicles
1254,Mercedes Sprinter 2014,7900000,Cambérène, media/annonces/pics/thumbs/99e20987bd60cb4aaacb77260dbd0498.jpeg ,32,vehicles
1255,Ford Focus SEL 2016,4700000,Dakar, media/annonces/pics/thumbs/b088f9ae619e1822f71c48c07577ad37.jpeg ,32,vehicles
1256,TOYOTA HILUX 2017,11300000,Dakar, media/annonces/pics/thumbs/949fd14d3a0a4a5fc561288c8881e466.jpeg ,32,vehicles
1257,Cylindre pour moto jakarta,10000,Castors, media/annonces/pics/thumbs/1ab144562eb1f785e9bb47678623054a.jpg ,32,vehicles
1258,TOYOTA HILUX 2017,11300000,Dakar, media/annonces/pics/thumbs/37a31fe862b2cc3b1a9886173c60bef5.jpeg ,32,vehicles
1259,Range Rover Vogue 2015,30000000,Dakar, media/annonces/pics/thumbs/093242a755c379a0f79804f06e570467.jpeg ,32,vehicles
1260,Range Rover Vogue 2015,30000000,Dakar, media/annonces/pics/thumbs/09641849d6a0803dfb6260858cc1372e.jpeg ,32,vehicles
1261,Hyundai Elantra 2014,4250000,Dakar, media/annonces/pics/thumbs/06e2167e868bbdeab8a08d0d12419967.jpeg ,32,vehicles
1262,Chevrolet Cruze LT 2012,2850000,Parcelles assainies, media/annonces/pics/thumbs/4368b5a7bf57cb01017927034314298b.jpeg ,32,vehicles
1263,XMAX 250 avec CMC,950000,Dakar, media/annonces/pics/thumbs/c4b77b61aa1ae1d54ea4ca5f2052d79f.jpeg ,32,vehicles
1264,Zusuki Burgman 125CC,450000,Dakar, media/annonces/pics/thumbs/1ec0f18c16da7d3b10186bca0228c4c5.jpg ,32,vehicles
1265,Hyundai Elantra 2015,6150000,Dakar, media/annonces/pics/thumbs/72f0204237ad4f7b21376e28e0aa8e1c.jpeg ,32,vehicles
1266,Peugeot 2008 Gt 2021,17900000,Plateau, media/annonces/pics/thumbs/cb2e0f9423be1fddd92d57e3516d865e.jpeg ,32,vehicles
1267,Kia Sorento 2017,9650000,Dakar, media/annonces/pics/thumbs/824a6101088c996a46b0fd317d3fc8e9.jpeg ,32,vehicles
1268,Suzuki Samurai,3500000,Saly, media/annonces/pics/thumbs/0d7398e665ab2b2d4fcc900604875b73.jpeg ,32,vehicles
1269,Renault Modus 2009,1800000,Dakar, media/annonces/pics/thumbs/4642dacd8779d669f8cb64f3b2743e0e.jpg ,32,vehicles
1270,Range Rover Sport 2016,25400000,Liberté 6, media/annonces/pics/thumbs/4991911db72551ba8480c935e61ef3b4.jpeg ,32,vehicles
1271,FORD FUSION SE 2013,4700000,Dakar, media/annonces/pics/thumbs/47347829938ad61569d0c2b5064b917d.jpeg ,32,vehicles
1272,Nissan Qashqai 2011,3800000,Dakar, media/annonces/pics/thumbs/427a526b3c4599b1fdb7c800910441d0.jpeg ,32,vehicles
1273,Hyundai Tucson 2011,2950000,Pikine, media/annonces/pics/thumbs/0826d8453569107e95ed4f33ef2f86f0.jpeg ,32,vehicles
1274,Hyundai Tucson 2011,2950000,Pikine, media/annonces/pics/thumbs/7ba7524f65b3747d4c2251c5e03b1d69.jpeg ,32,vehicles
1275,Camion Renault Premium,17000000,Mbao, media/annonces/pics/thumbs/f866c2efd3c9525e21e2dc85f1f3da0a.jpg ,32,vehicles
1276,Camion Renault Premium,17000000,Mbao, media/annonces/pics/thumbs/fcf3336bf7ded1a08f21529fa18124d1.jpg ,32,vehicles
1277,Combinaison parapluie,7500,Castors, media/annonces/pics/thumbs/aa3cb499638de3a5f4ea154e45404a16.jpg ,32,vehicles
1278,Chevrolet EquinoX 2014,6800000,Plateau, media/annonces/pics/thumbs/371bd6d20a05a9bb48980398c1033346.jpeg ,32,vehicles
1279,Hyundai Santa Fe 2015,10600000,Dakar, media/annonces/pics/thumbs/75c4d76d16389082235b2028c240fcac.jpeg ,32,vehicles
1280,Kymco Agility R16 150ie année 2020 CMC disponible,675000,HLM, media/annonces/pics/thumbs/37b384c3a0d3d740a9b07abacfee7be1.jpg ,32,vehicles
1281,Piaggio fly 4t50cc ,300000,Dakar, media/annonces/pics/thumbs/fdff3a3341c161591a1d8e299f312efc.jpeg ,32,vehicles
1282,Toyota Corolla 2009,3000000,Parcelles assainies, media/annonces/pics/thumbs/5fff17697e28b88aa653e5b16da9e702.jpeg ,32,vehicles
1283,MITSUBISHI OUTLANDER SPORT 2014 VENANT,7200000,Guédiawaye, media/annonces/pics/thumbs/db7adaca001caf3e10b9a81adffe5259.jpeg ,32,vehicles
1284,GMC DENALI YUKON XL 2021 VENANT,66000000,Plateau, media/annonces/pics/thumbs/624cc90ead59e5929267f6a88c47ec04.jpeg ,32,vehicles
1285,Scooter Aprillia moteur 200,500000,Mbao, media/annonces/pics/thumbs/1ed5a5c09ec137abd73348a306b981c1.jpeg ,32,vehicles
1286,MITSUBISHI OUTLANDER SPORT 2014 VENANT,7200000,Guédiawaye, media/annonces/pics/thumbs/952365a7fb1d49046a76ac0eaf0167d1.jpeg ,32,vehicles
1287,Toyota Prado GX 2009,8150000,Biscuiterie, media/annonces/pics/thumbs/57e855b53cd05097916130c68411648d.jpeg ,32,vehicles
1288,Toyota Prado GX 2009,8150000,Biscuiterie, media/annonces/pics/thumbs/7c1f5bd7e23c416d23c10528161de774.jpeg ,32,vehicles
1289,Toyota Land cruiser ,18000000,Dakar, media/annonces/pics/thumbs/debcbd9165f34a184651061f4d993b9a.jpg ,33,vehicles
1290,Camion frigorifique Renault midlum,16500000,Dakar, media/annonces/pics/thumbs/efeea88a87084b7c1f5dbfc3b6144002.jpg ,33,vehicles
1291,Moto XMAX 250,70,Bambey, media/annonces/pics/thumbs/2d3883dac6e8b1635c0c8158cee59779.jpg ,33,vehicles
1292,FIAT SCUDO FRIGO,4000000,Fass, media/annonces/pics/thumbs/55a49a730f0ebc9bd7ef2854483868e2.jpg ,33,vehicles
1293,Hyundai Elantra 2014,4450000,Hann Maristes, media/annonces/pics/thumbs/699af5983252ed480ec4a4869f8c904e.jpeg ,33,vehicles
1294,Hyundai Elantra GT 2015,5450000,Dakar, media/annonces/pics/thumbs/ab4bf2d4ffb7df58926b0dcec24734d4.jpeg ,33,vehicles
1295,F150 Ford,1550000,Mamelles, media/annonces/pics/thumbs/1aa819f9590f83bdf56cfb512cb73cea.jpg ,33,vehicles
1296,Hyundai Elantra GT 2015,5450000,Dakar, media/annonces/pics/thumbs/d0ee7c075e2a5b97c2c5aae4379ab161.jpeg ,33,vehicles
1297,PICK UP 4x4 RENAULT OROCH,16000000,Pikine, media/annonces/pics/thumbs/95f07e5212878564e5be7167cb27b438.jpeg ,33,vehicles
1298,Kia soul 2013,3900000,Dakar, media/annonces/pics/thumbs/e25fd4cf4de4158fda8b699d2fdb59e7.jpeg ,33,vehicles
1299,Peugeot 308 2016,5900000,Dakar, media/annonces/pics/thumbs/3948aba6fe9f55ce3cdb860981a27f7d.jpeg ,33,vehicles
1300,Peugeot 3008,5500000,Dakar, media/annonces/pics/thumbs/b9d77bd5362995f1cefe6bcd6105faf9.jpg ,33,vehicles
1301,Peugeot 207 2013,2850000,Plateau, media/annonces/pics/thumbs/a281d0010c375e4c61359626353a5f32.jpeg ,33,vehicles
1302,Mitsubishi RVR 2012,4950000,Castors, media/annonces/pics/thumbs/88dd5fba9aa83852b5692ac0a8f44422.jpeg ,33,vehicles
1303,Peugeot 207 2013,2850000,Plateau, media/annonces/pics/thumbs/4cb39056352e93fb55fb350739323f06.jpeg ,33,vehicles
1304,Hyundai Santafe 2019,18450000,Dakar, media/annonces/pics/thumbs/8a5d7b40d16bfcd453d2406fd1b08c17.jpeg ,33,vehicles
1305,Hyundai Santa Fe 2019,18450000,Dakar, media/annonces/pics/thumbs/a9c9d084db88ccd2cac45efab3c433f8.jpeg ,33,vehicles
1306,VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES.,70000,Mbao, media/annonces/pics/thumbs/3fcba83e6cd0997446bdff1a23d02425.jpg ,33,vehicles
1307,Taxi Toyota Carina 2,3450000,Guédiawaye, media/annonces/pics/thumbs/36829fa3588244cad3af13f1c14cb8bd.jpeg ,33,vehicles
1308,Jakarta House VENANT,400000,Keur Massar, media/annonces/pics/thumbs/8ad7dfa514e688806e19a0a02d315a18.jpeg ,33,vehicles
1309,Nissan Qashqai,3950000,Fass, media/annonces/pics/thumbs/2b79af86284ae335243d294481aab875.jpeg ,33,vehicles
1310,Ford Edge Titanium 2021 neuf,34000000,Yoff, media/annonces/pics/thumbs/75235882125024a1c0624496a3c66d2c.jpg ,33,vehicles
1311,Nissan Qashqai 2014,6850000,Dakar, media/annonces/pics/thumbs/c96f4d3d368cf961c5fd0cb9f452fbb8.jpeg ,33,vehicles
1312,Location de voiture Renault megane scenic,12000,Dakar, media/annonces/pics/thumbs/c9d920b597033119e9f55b9cec29fc52.jpg ,33,vehicles
1313,Nissan Qashqai 2014,6850000,Dakar, media/annonces/pics/thumbs/486804532b14cfb1d3b075dd6c5c80a3.jpeg ,33,vehicles
1314,Chevrolet Cruze Automatique Essence 2012,3200000,Mbao, media/annonces/pics/thumbs/108e2a20c6df1f241855d58fa6fff0c1.jpeg ,33,vehicles
1315,HYUNDAI ELANTRA 2014,3100000,Plateau, media/annonces/pics/thumbs/162871ea2b36c48695f619d4dbeb4752.jpeg ,33,vehicles
1316,Ford Focus Titanium Année 2013,5000000,Point E, media/annonces/pics/thumbs/46e006ca605ed5123890d5b8e44b1b06.jpg ,33,vehicles
1317,Hyundai Tucson année 2012,7000000,Point E, media/annonces/pics/thumbs/d9057c416e8d73e71687794845447553.jpg ,33,vehicles
1318,Peugeot 308 T9 Année 2014,7000000,Point E, media/annonces/pics/thumbs/afef662124f2b2861a77bb9f770dfd38.jpg ,33,vehicles
1319,LEXUS RX350 ANNÉE 2022,50000000,Point E, media/annonces/pics/thumbs/576bc7c2b1f945af37ae084c00c3d95d.jpg ,33,vehicles
1320,Jeep Grand Cherokee Année 2014,15000000,Point E, media/annonces/pics/thumbs/0979ea849fd0b5371ee52026b875cbc2.jpg ,33,vehicles
1321,Citroen Jumpy 2014,6900000,Dakar, media/annonces/pics/thumbs/022ecd3e2f0402a3e72ef75ebbeb95eb.jpeg ,33,vehicles
1322,Ford Escape SE 2014 Essence Automatique,5500000,Mbao, media/annonces/pics/thumbs/21b055fd4d068045c6fb766737a231cc.jpeg ,33,vehicles
1323,Hyundai Sonata 2014,3850000,Plateau, media/annonces/pics/thumbs/dc9ea844687bc0356eeeaa8cecdba54a.jpeg ,33,vehicles
1324,Mercedes GLE 450 Année 2016 Coupé,50000000,Point E, media/annonces/pics/thumbs/6326822a5d26f8bc18bbf6473354d7e9.jpg ,33,vehicles
1325,FORD EXPLORER ANNÉE 2021,29000000,Point E, media/annonces/pics/thumbs/c1ac56cbf22b376f13fb75f3c383642e.png ,33,vehicles
1326,KIA K5 ANNÉE 2014,8000000,Point E, media/annonces/pics/thumbs/6dea861b61c0ca8837ea80a0d5fe552c.jpg ,33,vehicles
1327,Hyundai Elantra ANNÉE 2014,6000000,Point E, media/annonces/pics/thumbs/03c22df0a7ebb6086654667f61a20ffa.png ,33,vehicles
1328,Ford Escape Titanium Année 2015,9000000,Point E, media/annonces/pics/thumbs/02f9aa90d308541b6182af965cee86fd.jpg ,33,vehicles
1329,PEUGEOT 3008 ANNEE 2013,5000000,Point E, media/annonces/pics/thumbs/79eebb7f3ef83ae6307fb44b0b2695d0.png ,33,vehicles
1330,Hyundai Sonata ANNEE 2011,7000000,Point E, media/annonces/pics/thumbs/248489c329bfb7810a3e943c646d52d0.jpg ,34,vehicles
1331,Ford Edge SEL ANNEE 2016,14000000,Point E, media/annonces/pics/thumbs/a74e271e529b51e2dcb1c9dae99681a2.jpg ,34,vehicles
1332,Ford Fiesta 2012,2750000,Dakar, media/annonces/pics/thumbs/36aec6b0e9f5e260d82e03c2d5477343.jpeg ,34,vehicles
1333,Nissan Altima 2009,1900000,Plateau, media/annonces/pics/thumbs/c2754737dd40191fa107a986775efd68.jpeg ,34,vehicles
1334,LINCOLN ANNEE 2014 full option,15000000,Point E, media/annonces/pics/thumbs/91fa395b0be51b7a7f9c6ed3a2a963c1.jpg ,34,vehicles
1335,Mitsubishi Pajero Année 2007,10000000,Point E, media/annonces/pics/thumbs/b0ec97f1ef90cf56b68ca18705e43c7c.png ,34,vehicles
1336,Renault Scenic 2006 automatique,1200000,Pikine, media/annonces/pics/thumbs/577bd2270d4e5d94b77a35a8ded55701.jpg ,34,vehicles
1337,Toyota Yaris Sedan,2750000,Mbour, media/annonces/pics/thumbs/96b5b23910e8fbd4b0eb6962b6d134f4.jpg ,34,vehicles
1338,Motos à vendre,550000,Castors, media/annonces/pics/thumbs/d89757633265255a32dbe83a3e48b704.jpg ,34,vehicles
1339,Benne,5300000,Thiès, media/annonces/pics/thumbs/10d72fd442f7068580231067d00b1362.jpg ,34,vehicles
1340,Pelle Poclain ,49000000,Thiès, media/annonces/pics/thumbs/e0369ee6c0f7765c0b8fd96ecd370b45.jpg ,34,vehicles
1341,Ford Edge 2017 automatique diesel full options,11500000,Mbao, media/annonces/pics/thumbs/1cf8f9ba25c83fbe33e42d38765d9807.jpeg ,34,vehicles
1342,Peugeot 3008 2020,15900000,Plateau, media/annonces/pics/thumbs/98fddd28400c64847356dc469fb9f42f.jpeg ,34,vehicles
1343,Scooter Piagio  x8,350000,Cambérène, media/annonces/pics/thumbs/ae682280072b5fce08e8ab29bc1a10ad.jpg ,34,vehicles
1344,Nissan pathfinder 2014,10000000,Dakar, media/annonces/pics/thumbs/c245b259f16da506743b76313786ebf1.jpeg ,34,vehicles
1345,Tracteur routier semi remorque/frigo,20500000,Mbao, media/annonces/pics/thumbs/496d1a6d92e4944ad83e43b65b4327bf.jpeg ,34,vehicles
1346,Piaggio Liberty 50 cc 2 temps,185000,Hann Bel-Air, media/annonces/pics/thumbs/acba18aaf4079a8eba0fb8c91bbc51cd.jpg ,34,vehicles
1347,Nissan Altima 2009,1900000,Plateau, media/annonces/pics/thumbs/b647b278911ff2595c60805bba2da7a6.jpeg ,34,vehicles
1348,Vente Renault Laguna,1500000,Grand Yoff, media/annonces/pics/thumbs/ec1ec2581a7d3311a504fe95a1a12dd9.jpg ,34,vehicles
1349,Ford Fusion Sport 2012,2350000,Plateau, media/annonces/pics/thumbs/7e8d5b510edd87ac5b8e8aa4078d730a.jpeg ,34,vehicles
1350,Ford Fusion SE 2013,3900000,Dakar, media/annonces/pics/thumbs/12a9dce87166d7f12efc55526e0cd43d.jpeg ,34,vehicles
1351,Ford Edge SEL 2017,9700000,Derklé, media/annonces/pics/thumbs/07198c77b4f90645249496bef9972c3e.jpeg ,34,vehicles
1352,Malette moto,65000,Castors, media/annonces/pics/thumbs/5c98911e3738015a5e3dfcc9ca7e75a0.jpg ,34,vehicles
1353,Ford Escape Titanium 204,4850000,Dakar, media/annonces/pics/thumbs/0c5391550d8c3a8f7bb744fbc1de8510.jpeg ,34,vehicles
1354,Malaguti Drakon 50cc,400000,Maristes, media/annonces/pics/thumbs/7f12fb835ce17567c808653d877afd2f.jpeg ,34,vehicles
1355,Ford Escape Titanium 204,4850000,Dakar, media/annonces/pics/thumbs/c6504f73039e67fc3575c2cb7a818103.jpeg ,34,vehicles
1356,Ford Focus SEL 2016,7300000,Pikine, media/annonces/pics/thumbs/38023f411f0130f0847c58a19f8c1f86.jpeg ,34,vehicles
1357,Ford Fusion Titanium 2014,5000000,Dakar, media/annonces/pics/thumbs/d9e48f477090ad2f88d8681fd2508bc7.jpeg ,34,vehicles
1358,Ford Escape titanium 2017,10200000,Gueule tapée, media/annonces/pics/thumbs/979feb5f1c8e53146084898d459504cc.jpeg ,34,vehicles
1359,Ford Escape 2012,4450000,Dakar, media/annonces/pics/thumbs/1d6a628a13e09cbf8dace80d766a95e6.jpeg ,34,vehicles
1360,Ford Focus 2013,3250000,Derklé, media/annonces/pics/thumbs/ea434cb3567c80ad8c9a3b4308178b51.jpeg ,34,vehicles
1361,SUPPORT LOMBAIRE POUR SIEGE VOITURE ET BUREAU,7000,Parcelles assainies, media/annonces/pics/thumbs/ff879298ba296c7fc32609f72b1fe7ad.jpg ,34,vehicles
1362,Peugeot Boxer,8500000,Mbao, media/annonces/pics/thumbs/421fe48242de4f65ce641adfdbbdfa9b.jpeg ,34,vehicles
1363,Chevrolet Alite,2500000,Keur Massar, media/annonces/pics/thumbs/8c7bb1e7255c8402cf061e34b91f6622.jpg ,34,vehicles
1364,Citroën C5 Diesel Manuel 2013,3800000,Mbao, media/annonces/pics/thumbs/2ead17f5207919c643e2bd5bb447559e.jpeg ,34,vehicles
1365,Mazda Tribute 2011,3450000,Keur Massar, media/annonces/pics/thumbs/535b6b91d366af8bf2cf677343d0c758.jpeg ,34,vehicles
1366,Gant moto,25000,Castors, media/annonces/pics/thumbs/4e995727172feb205ccf00be90523274.jpg ,34,vehicles
1367,Mio 100cm3 carburateur,375000,HLM, media/annonces/pics/thumbs/27f5737a018355964e4c307b0142c25b.jpg ,34,vehicles
1368,Lavage auto à domicile et vente d’accessoires de massage pour siège auto,10000,Nord Foire, media/annonces/pics/thumbs/a8a9d9b029c80254e062597e4f524fb0.jpeg ,34,vehicles
1369,Scooter Agilty Kymco,350000,Maristes, media/annonces/pics/thumbs/36536bac9d02a68c563528e971bdedbc.jpeg ,34,vehicles
1370,Ford Edge SEL 2015,8500000,Plateau, media/annonces/pics/thumbs/6c515b4a9b99eab2ba943848b36641a2.jpeg ,35,vehicles
1371,PEUGEOT 405 TURBO DIESEL BREAK,2300000,Yoff, media/annonces/pics/thumbs/05321c28d78d5c86cd6971ac2977f52a.jpg ,35,vehicles
1372,Malette moto,65000,Castors, media/annonces/pics/thumbs/d33ee5e941d48d48a9529e6ff99fab51.jpg ,35,vehicles
1373,Vespa LX 125cm3 carburateur,500000,HLM, media/annonces/pics/thumbs/b9130684349c045bb4cc2ba930d826e2.jpg ,35,vehicles
1374,Bâche moto,10000,Castors, media/annonces/pics/thumbs/8ce61971bc1d5dd67d70e381fc3bafbf.jpg ,35,vehicles
1375,Peugeot 308 2009,2650000,Parcelles assainies, media/annonces/pics/thumbs/4176eeda66e4d2ef237c6f228fe36637.jpeg ,35,vehicles
