web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706121570-1066","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Honda Sh 2021","2 100 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/55894daedd40af442654b35cf0250466.jpeg"
"1706121570-1067","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","FORD ESCAPE TITANIUM","6 300 000 FCFA","Almadies","media/annonces/pics/thumbs/6c752e7ab7044ef2f56d35c587fc5f36.jpeg"
"1706121570-1068","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Burgman 200ie freins ABS Venant","725 000 FCFA","HLM","media/annonces/pics/thumbs/49612a76aa13b11faa70efbb000b6e9d.jpg"
"1706121570-1069","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Nissan Rogue 2011","3 750 000 FCFA","Dakar","media/annonces/pics/thumbs/f852bff4b6de58457e6224a216fcd674.jpeg"
"1706121570-1070","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Ford Fiesta","2 600 000 FCFA","Plateau","media/annonces/pics/thumbs/70287404bf1d4f9dee9ca7981587593d.jpeg"
"1706121570-1071","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Bache voiture 4x4","20 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/36db45835ed7146e6a8d686bf3c897c2.png"
"1706121570-1072","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Ford Fusion Titanium 2016","6 600 000 FCFA","Dakar","media/annonces/pics/thumbs/674c2504ad5924094db64951c0cfdab0.jpeg"
"1706121570-1073","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Yamaha Cygnus X 125cc avec carte grise","550 000 FCFA","Médina","media/annonces/pics/thumbs/ce6417ab79be5fb8ec495b2d45497e2a.jpg"
"1706121570-1074","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Compacteur","160 000 FCFA","Dakar","media/annonces/pics/thumbs/80867e028740890f3f35d111b30ec9e3.jpeg"
"1706121570-1075","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Dacia Duster 2017","4 850 000 FCFA","Rufisque","media/annonces/pics/thumbs/be7d1863c51b6e5eb8a24eb73c02ee77.jpeg"
"1706121570-1076","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Peugeot 407","2 450 000 FCFA","Almadies","media/annonces/pics/thumbs/a2298a72647630b5ea9caf240864d30c.jpeg"
"1706121570-1077","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Sportcity one 125cc","550 FCFA","Dakar","media/annonces/pics/thumbs/fa715131c0755b1886718b05b3138088.jpeg"
"1706121570-1078","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Vespa","420 000 FCFA","Dakar","media/annonces/pics/thumbs/6909c1cba2c9e8ff650e63d7a5f5f06b.jpeg"
"1706121570-1079","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","FORD EDGE TITANIUM ANNÉE 2015","12 800 000 FCFA","Dakar","media/annonces/pics/thumbs/1a12ab60a5373852e5f9bd1514bbc8e3.jpg"
"1706121570-1080","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Transport de Voyagistes","22 000 FCFA","Maristes","media/annonces/pics/thumbs/7c635c24331cb9419ef3827a8a674ba5.jpg"
"1706121570-1081","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Casque Moto","160 000 FCFA","Castors","media/annonces/pics/thumbs/4894bd3c2cd85b064bbc9f90411d26ba.jpg"
"1706121570-1082","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Casque Moto","29 500 FCFA","Castors","media/annonces/pics/thumbs/dba1644546f5b79dfda56bd0ca0cdde0.jpg"
"1706121570-1083","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Ford Fusion TITANIUM 2015","5 750 000 FCFA","Dakar","media/annonces/pics/thumbs/4d28a5fd73815f94e90b259181d36d67.jpeg"
"1706121570-1084","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Pipe carburateur","2 000 FCFA","Castors","media/annonces/pics/thumbs/bab1e23403404ec9ad9b90dd77c5113d.jpg"
"1706121570-1085","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Met jakarta","3 000 FCFA","Castors","media/annonces/pics/thumbs/e4c034fa4f5783f92cc47e01f4601d72.jpg"
"1706121570-1086","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Mitsubishi Lancer 2009","2 000 000 FCFA","Dakar","media/annonces/pics/thumbs/301840c1bd2fa2cc4fb17aaeaa655fe6.jpeg"
"1706121570-1087","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Hyundai Elentra","3 690 000 FCFA","Cambérène","media/annonces/pics/thumbs/73952117a1a60b0ec40e3ff4eeb5c446.jpeg"
"1706121570-1088","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","VÉLOS ENFANT DE 1 À 15 ANS","35 000 FCFA","Fass","media/annonces/pics/thumbs/9e3b830d2b1a0208b260d7754aa70e51.jpeg"
"1706121570-1089","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Piaggio Fly nouveau modèle 4t50cc","380 000 FCFA","Dakar","media/annonces/pics/thumbs/74a838d10f35696aee2126d81e87fe72.jpeg"
"1706121570-1090","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Mitsubishi RVR année 2015","8 000 000 FCFA","Dakar","media/annonces/pics/thumbs/79ae0ab12e156a50d09d54281d789e88.jpg"
"1706121570-1091","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Ford Escape année 2013","5 600 000 FCFA","Dakar","media/annonces/pics/thumbs/2ee194e7f789e4dc34c4b45194d6f244.jpg"
"1706121570-1092","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Mitsubitshi L200","9 700 000 FCFA","Castors","media/annonces/pics/thumbs/b367b7074e601d7f4cba89db3c4641b3.jpeg"
"1706121577-1093","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Kia sportage 2015","8 800 000 FCFA","Dakar","media/annonces/pics/thumbs/28fc5803b8baa084a58cde44c049ae22.jpeg"
"1706121577-1094","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Aprillia sxr 50c année 2022","800 000 FCFA","Dakar","media/annonces/pics/thumbs/b13d1c02fd033bcb00e2253c9a0cd373.jpeg"
"1706121577-1095","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","FORD EXPLORER XLT","37 000 000 FCFA","Dakar","media/annonces/pics/thumbs/4ea3f01781a4a686df37c6731a332f46.jpeg"
"1706121577-1096","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Hyundai Sonata 2017","8 000 000 FCFA","Dakar","media/annonces/pics/thumbs/b9ed9807e52598253958d0dca57ec1a1.jpeg"
"1706121577-1097","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford fusion 2016","4 600 000 FCFA","Dakar","media/annonces/pics/thumbs/0a859bf4b202022195abf2046da9657f.jpeg"
"1706121577-1098","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Fusion 2014 Titanium","4 750 000 FCFA","Dakar","media/annonces/pics/thumbs/3a1f69b913a21e010e37f1151bb3de98.jpeg"
"1706121577-1099","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Kia Sportage DXW 2020 VENANT","18 950 000 FCFA","Dakar","media/annonces/pics/thumbs/339279f8d5dd8e6512838d2ad8d40edb.jpeg"
"1706121577-1100","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Toyota HiluX 2017 VENANT","19 800 000 FCFA","Dakar","media/annonces/pics/thumbs/6c0d162b115ea4480eeb90b951a1a767.jpeg"
"1706121577-1101","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","TMAX 2019 SX","2 300 000 FCFA","Golf","media/annonces/pics/thumbs/25e38555c9cb101c7dc45898b2728ecc.jpg"
"1706121577-1102","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","SsangYong Rexton 2010","2 500 000 FCFA","Dakar","media/annonces/pics/thumbs/7c4881f595acb9174eac165f0bdf5458.jpeg"
"1706121577-1103","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","","Dakar","media/annonces/pics/thumbs/1d97bcacef78d5a204611fecc4723e65.jpeg"
"1706121577-1104","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Peugeot 3008","20 000 000 FCFA","Parcelles assainies","img/nophoto.png"
"1706121577-1105","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","BMW X4 2016 VENANT","18 500 000 FCFA","Dakar","media/annonces/pics/thumbs/6e189bfbd0dd206b951e397ef157ad14.jpeg"
"1706121577-1106","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","FORD FUSION TITANIUM ECOBOOST 2014","4 850 000 FCFA","Colobane","media/annonces/pics/thumbs/d8211c9dc94a4ddd663f79c03fb43302.jpg"
"1706121577-1107","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Hyundai Avante 2017","8 600 000 FCFA","Dakar","media/annonces/pics/thumbs/c430b7042f8107bc625be4bb68ba3bec.jpeg"
"1706121577-1108","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Vespa lx 50cc","450 000 FCFA","Dakar","media/annonces/pics/thumbs/eab9f819bccdc0c08da94a2c8ffc034f.jpeg"
"1706121577-1109","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Citroën Xsara","2 300 000 FCFA","Cambérène","media/annonces/pics/thumbs/36c3b1c4ac8be608839009061a44dfb2.jpg"
"1706121577-1110","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Edge SEL 2015","9 950 000 FCFA","Keur Massar","media/annonces/pics/thumbs/e06698090af0cc5e591f5f5a5c062d74.jpeg"
"1706121577-1111","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Nissan Qasquai","3 750 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/68fd46c24a7dac0d6f252589db685380.jpeg"
"1706121577-1112","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","MITSUBISHI ECLIPSE CROSS 2018","","Dieuppeul","media/annonces/pics/thumbs/a1cbe88aa3d762d1adb1792d5f2572ea.jpg"
"1706121577-1113","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Yamaha XMAX Sport 125ie injection Venant","725 000 FCFA","Fass","media/annonces/pics/thumbs/6ec725f48c810289e3f35fff27d555c8.jpg"
"1706121577-1114","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Kymco Dink 200ie injection Venant","625 000 FCFA","Fass","media/annonces/pics/thumbs/168f537d29cab0a3438364a6ab5eec6e.jpg"
"1706121577-1115","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Location de voiture","25 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/c3bff533abb8cc6bbaf6be0b53537ddd.jpeg"
"1706121577-1116","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","BMW X1 2018","12 900 000 FCFA","Dakar","media/annonces/pics/thumbs/6c3c62045091d4e49e187d0da0182a27.jpeg"
"1706121577-1117","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Yamaha neos4 injection 4t50cc","380 000 FCFA","Dakar","media/annonces/pics/thumbs/ba2499b84048580b88089de84c76681b.jpeg"
"1706121577-1118","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Kymco Agility fR 4t50cc","350 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/9bd6254bd1b8546674f370853d7fd3a8.jpeg"
"1706121577-1119","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Pièce moteur","1 FCFA","Castors","media/annonces/pics/thumbs/2a22e5e7c4adfd823a75e3c8b2b57872.jpg"
"1706121577-1120","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Motos à vendre","570 000 FCFA","Castors","media/annonces/pics/thumbs/715fb06b08467d06f2b269ca54bc235b.jpg"
"1706121577-1121","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Escape","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/35656f66622c9f129758f564dfbfc835.jpeg"
"1706121577-1122","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Peugeot 308","3 400 000 FCFA","Pikine","media/annonces/pics/thumbs/311d53688ce24691cf46fb9598569be0.jpeg"
"1706121577-1123","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Focus SEL 2013","3 350 000 FCFA","Castors","media/annonces/pics/thumbs/a8903bc6d0eaa441ed834c6cf8144d65.jpeg"
"1706121577-1124","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Piaggio Free 50cc","275 000 FCFA","Dakar","media/annonces/pics/thumbs/e2c5f0185d6ccb678a887ce633f13fb7.jpeg"
"1706121577-1125","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Peugeot 206","1 600 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/effe358a2c740dd5ebf6b38a888c9a14.jpeg"
"1706121577-1126","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Escape Titanium 2014","8 000 000 FCFA","Médina","media/annonces/pics/thumbs/032a9e4acf5a40d6cf5e48af23a94f86.jpeg"
"1706121577-1127","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Peugeot 307SW","3 500 000 FCFA","Dakar","media/annonces/pics/thumbs/1acc80a62fe2829908f0b2d3e4a011eb.jpg"
"1706121577-1128","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Sym fiddle2 4t50cc","350 000 FCFA","Dakar","media/annonces/pics/thumbs/9f35c550adfdc90c4c4d27243e9658af.jpeg"
"1706121577-1129","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Liberty s nouveau modèle","450 000 FCFA","Dakar","media/annonces/pics/thumbs/5e1adb3bc1cb863017c974650ecf0513.jpeg"
"1706121577-1130","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","KIA CARNIVAL","10 300 000 FCFA","Mbao","media/annonces/pics/thumbs/165b1d1b8b0e6ab5d21f531da91e1efb.jpeg"
"1706121577-1131","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Renault Laguna","2 800 000 FCFA","Golf","media/annonces/pics/thumbs/770b3f03c77b8563b7edc8a701a6ff1e.jpeg"
"1706121577-1132","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Peugeot 207","2 950 000 FCFA","Fass","media/annonces/pics/thumbs/5e08e8e8c8981f5b83fe06db50e50f72.jpeg"
"1706121577-1133","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Ford Focus","3 800 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/19ac37f28d38b1014fe3c8b4482be21d.jpeg"
"1706121577-1134","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Salon 7 places","375 000 FCFA","Sicap liberté","media/annonces/pics/thumbs/bc82e5635e2ddf06a079a2e1404e93f6.jpg"
"1706121585-1135","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Elantra 2014","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/01d0c54b461a2bd5563b41358b011be7.jpeg"
"1706121585-1136","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Santa Fe Sport 2011","3 900 000 FCFA","Dakar","media/annonces/pics/thumbs/24ddd12b38f5569d83f83a1a37fc54af.jpeg"
"1706121585-1137","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Peugeot 308  année 2010","3 600 000 FCFA","Dakar","media/annonces/pics/thumbs/65707842b441e7351620160b4a99ef11.jpeg"
"1706121585-1138","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford Focus 2014","3 800 000 FCFA","Dakar","media/annonces/pics/thumbs/60a85ef2cc787d9afd2f9c3c4815e186.jpeg"
"1706121585-1139","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Yamaha neos4 Nouveau modèle 4t50cc","380 000 FCFA","Castors","media/annonces/pics/thumbs/9031fa86b88755a7e836661fd8a2fb42.jpeg"
"1706121585-1140","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Scooter Venant 4 temps 125 cc","250 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/676bf94c02fd40e6269a8c8d5660b81d.jpg"
"1706121585-1141","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","FORD ECOSPORT TITANIUM ANNÉE: 2019","9 700 000 FCFA","Dakar","media/annonces/pics/thumbs/dd10d4a24caea7ffbc2d034033a76d99.jpeg"
"1706121585-1142","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Citroen C4 Aircross 2016","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/8b62f9213dab9256ca5a637a38c7db09.jpeg"
"1706121585-1143","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Toyota Rav4 2013","11 000 000 FCFA","Dakar","media/annonces/pics/thumbs/f479b2c5555f7f9471e9f9ccb6476de9.jpeg"
"1706121585-1144","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","DODGE JOURNEY 2013","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/eea9c5eac44be46b6c0778994c159fac.jpeg"
"1706121585-1145","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","hyundai Veloster 2012","5 000 000 FCFA","Dakar","media/annonces/pics/thumbs/d2ec7a8286ba16595aea5b03577e6005.jpeg"
"1706121585-1146","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Fiat Abarth 2013","2 900 000 FCFA","Dakar","media/annonces/pics/thumbs/5ffeac13defc6dd374a7e822137dd017.jpeg"
"1706121585-1147","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai elantra 2013","4 200 000 FCFA","Dakar","media/annonces/pics/thumbs/2679a8ab6bf055a08569a9f00fe015be.jpeg"
"1706121585-1148","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai volester","4 300 000 FCFA","Dakar","media/annonces/pics/thumbs/a2086710383d6f958a52969b7de92cd0.jpeg"
"1706121585-1149","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","FORD FOCUS TITANIUM 2014","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/7b2b64f689a151cffe31e6780c6dcc5e.jpeg"
"1706121585-1150","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","NISSAN ROGUE AWD 2016","10 000 000 FCFA","Dakar","media/annonces/pics/thumbs/9eb4e5e39ea73f8a1242b56f326078a5.jpeg"
"1706121585-1151","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford Fusion SEL 2017","6 950 000 FCFA","Dakar","media/annonces/pics/thumbs/4315413bce95e335a3aeca98182de3fb.jpeg"
"1706121585-1152","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Toyota Corolla Verso","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/63a9209fb968d469799ca6dd8e73e060.jpeg"
"1706121585-1153","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford Focus 2014","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/51b46355a26e6f230d63aa57457d0265.jpeg"
"1706121585-1154","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","KIA OPTIMA 2014","6 650 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/b3b214b8154cf6c94ace8be93a5c8c0f.jpg"
"1706121585-1155","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","X8 125 injection venant de France","500 000 FCFA","Mbao","media/annonces/pics/thumbs/15fdc9bb62de302a4c4e08ad898cb6cf.jpeg"
"1706121585-1156","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","X8 Piaggio 250ie injection Venant","850 000 FCFA","Fass","media/annonces/pics/thumbs/6d1a49d06152643b7eb41681a6a3d744.jpg"
"1706121585-1157","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai CX-5","7 000 000 FCFA","Dakar","media/annonces/pics/thumbs/67b94c8da2359b458d5e63422051ebaf.jpeg"
"1706121585-1158","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Kia Sportage 2014","9 800 000 FCFA","Dakar","media/annonces/pics/thumbs/87ce08fcf917a380c66dfd109c13c3cf.jpeg"
"1706121585-1159","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","HYUNDAI SANTA FE SPORT 2014","10 000 000 FCFA","Dakar","media/annonces/pics/thumbs/58b77a4cb440cfaffa06e22dbd233ae7.jpeg"
"1706121585-1160","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Jeep Grand Cherokee Limited","10 000 000 FCFA","Dakar","media/annonces/pics/thumbs/858564a893105a1cedff05561ddd7507.jpeg"
"1706121585-1161","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","FORD ESCAPE TITANIUM","6 000 000 FCFA","Dakar","media/annonces/pics/thumbs/d8ec07e005ef07f6e387de9e17d7fb54.jpeg"
"1706121585-1162","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Kisbee 50 black édition nouveau modèle 2021","375 000 FCFA","Dakar","media/annonces/pics/thumbs/f3c86ecd34a7de71c5cd5bf5e1d6971e.jpeg"
"1706121585-1163","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","MAZDA CX5  2016","11 500 000 FCFA","Dakar","media/annonces/pics/thumbs/f1739b52eca3bec10382d4386a363358.jpeg"
"1706121585-1164","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Palissade 2020","27 000 000 FCFA","Sicap liberté","media/annonces/pics/thumbs/bec057ad405c47390716515d31ac8343.jpg"
"1706121585-1165","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Mercedes C250 4MATIC 2014","7 000 000 FCFA","Dakar","media/annonces/pics/thumbs/ff1e61bc518bcb12d0c3d21732982e15.jpeg"
"1706121585-1166","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Kia forte 2014","4 500 000 FCFA","Dakar","media/annonces/pics/thumbs/fbfc756c44e05c90cdcb8d5164244e9e.jpeg"
"1706121585-1167","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Tucson 2015","9 000 000 FCFA","Dakar","media/annonces/pics/thumbs/12ac192c111d77b77bf216f7745c7b3c.jpeg"
"1706121585-1168","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Mitsubishi RVR GT 2014","8 800 000 FCFA","Dakar","media/annonces/pics/thumbs/4a472a0936008e824da30274e142368b.jpeg"
"1706121585-1169","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","PRADO TXL 2015","34 500 000 FCFA","Dakar","media/annonces/pics/thumbs/6e1ba21a6bdfa92caa641259315459ce.jpeg"
"1706121585-1170","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford focus 2013","500 000 FCFA","Dakar","media/annonces/pics/thumbs/ed2f5bc8bcd4a7c51df408d14812cc87.jpeg"
"1706121585-1171","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyandai elantra 2010 Manuel Essence","2 950 000 FCFA","Mbao","media/annonces/pics/thumbs/673d3e5b6410224eeb127289cecbe3d9.jpeg"
